Customer ID,Account Balance,Overdraft Flag,Transaction Amount,Report Amount,Currency,Country,Transaction Date,Risk Score,Compliance Remarks,Risk Type
499,50391.3853584002,False,15975.129049329164,15975.129049329164,USD,India,2024-06-01 19:44:40.673544,4,,Large Cross-Border Transaction
238,83614.41403916937,False,18655.73125181566,18689.85118227042,USD,Australia,2025-03-20 19:44:40.673544,4,,Large Cross-Border Transaction
939,10034.195136658582,False,412.55560049630367,413.5559563543097,CHF,USA,2025-01-14 19:44:40.673544,3,,Invalid Currency
307,84198.69479815138,False,3084.1362732091916,3084.1362732091916,CAD,North Korea,2024-10-20 19:44:40.673544,1,,Low Risk
762,17721.059951971707,False,17724.564168179302,17724.564168179302,CAD,France,2024-09-22 19:44:40.673544,4,,Large Cross-Border Transaction
590,24090.547315941487,False,9175.786058118438,9175.786058118438,USD,Syria,2025-03-10 19:44:40.673544,1,,Low Risk
595,93443.26477542458,False,11296.166872279935,11296.166872279935,INR,Canada,2024-09-15 19:44:40.673544,4,,Large Cross-Border Transaction
154,24810.075364145447,False,13263.913802425715,13263.913802425715,CHF,India,2025-03-03 19:44:40.673544,6,,"Invalid Currency, Large Cross-Border Transaction"
742,52354.23593443502,False,13584.541423867791,13584.541423867791,AUD,USA,2024-04-18 19:44:40.673544,3,,Invalid Currency
97,94850.48536551945,False,18635.490662296997,18635.490662296997,CAD,India,2024-06-13 19:44:40.673544,4,,Large Cross-Border Transaction
174,34951.93982764523,False,19939.018854059275,19939.018854059275,CAD,Japan,2024-03-02 19:44:40.673544,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
652,94733.60562722036,False,14405.947644009495,14405.947644009495,JPY,Japan,2025-03-13 19:44:40.673544,4,,Large Cross-Border Transaction
93,43441.779758873505,False,5751.551972010965,5751.551972010965,JPY,UK,2024-09-16 19:44:40.673544,1,,Low Risk
652,91449.75339790348,False,17596.250521863927,17596.250521863927,CAD,UK,2024-04-12 19:44:40.673544,1,,Low Risk
29,59282.21542931804,False,993.9260816698245,993.9260816698245,EUR,UK,2025-03-04 19:44:40.673544,1,,Low Risk
873,63377.0352753913,False,4629.306248961179,4629.306248961179,INR,Japan,2024-10-31 19:44:40.673544,1,,Low Risk
61,74102.78491364502,False,17948.74049209966,17948.74049209966,GBP,North Korea,2024-12-10 19:44:40.673544,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
41,69605.29402956326,False,5131.268373642705,5131.268373642705,CAD,Japan,2024-05-24 19:44:40.673544,1,,Low Risk
494,7790.29299189642,False,4420.814681838752,4420.814681838752,JPY,India,2024-07-25 19:44:40.673544,1,,Low Risk
660,10268.069014778333,False,2771.1246098735423,2771.1246098735423,INR,USA,2024-10-22 19:44:40.673544,1,,Low Risk
994,32072.955142958115,False,17183.64403536186,17183.64403536186,INR,Australia,2024-06-24 19:44:40.673544,4,,Large Cross-Border Transaction
814,51939.87875775547,False,10006.164601229822,10006.164601229822,JPY,France,2024-04-20 19:44:40.673544,4,,Large Cross-Border Transaction
759,25318.450739967673,False,13501.115129052554,13501.115129052554,CHF,Afghanistan,2024-09-16 19:44:40.673544,6,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, Large Cross-Border Transaction"
670,10806.483932843628,False,4788.937017659843,4818.969509825389,INR,Iran,2024-08-25 19:44:40.673544,1,,Low Risk
989,17250.76065624552,True,15163.228016014218,15163.228016014218,CHF,France,2024-09-27 19:44:40.673544,6,,"Invalid Currency, Large Cross-Border Transaction"
295,83078.87883799414,False,15202.510843792348,15202.510843792348,INR,India,2024-02-29 19:44:40.673544,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
758,17721.059951971707,False,6258.83451791692,6274.156458602499,JPY,UK,2024-09-10 19:44:40.673544,1,,Low Risk
296,24924.065067465126,False,8219.545833875554,8219.545833875554,USD,Canada,2024-09-27 19:44:40.673544,1,,Low Risk
179,33827.75562322243,False,4201.708645829715,4201.708645829715,CAD,USA,2024-03-19 19:44:40.673544,3,,Transaction Older Than 1 Year
258,38571.263087332336,False,19531.454856224856,19531.454856224856,EUR,Japan,2025-01-16 19:44:40.673544,4,,Large Cross-Border Transaction
730,93279.57548706593,False,12915.595515397648,12915.595515397648,CHF,Germany,2024-05-17 19:44:40.673544,3,,Invalid Currency
449,68504.64413813254,False,18691.532175503155,18691.532175503155,GBP,India,2025-03-21 19:44:40.673544,4,,Large Cross-Border Transaction
668,-1801.9822986683291,False,6074.677017146372,6074.677017146372,EUR,Canada,2024-05-10 19:44:40.673544,4,,Unauthorized Overdraft
307,84198.69479815138,False,15639.999350807826,15639.999350807826,USD,India,2024-06-25 19:44:40.673544,4,,Large Cross-Border Transaction
120,81762.61181767024,True,15319.514291255993,15319.514291255993,AUD,Canada,2025-01-22 19:44:40.673544,6,,"Invalid Currency, Large Cross-Border Transaction"
264,17250.76065624552,False,13836.196480812165,13836.196480812165,USD,USA,2024-03-20 19:44:40.673544,3,,Transaction Older Than 1 Year
287,11094.187260314908,False,19313.12311558334,19313.12311558334,INR,India,2025-02-08 19:44:40.673544,4,,Large Cross-Border Transaction
551,72622.97231913691,False,7877.171168765248,7922.675900365337,EUR,Iran,2024-12-20 19:44:40.673544,4,,High-Risk Country Transaction
188,90265.03537728872,False,2623.0392985592484,2629.51598881336,CHF,North Korea,2024-08-09 19:44:40.673544,3,,Invalid Currency
242,99971.79556128445,False,13437.460096288774,13482.548894013955,CHF,Canada,2024-06-10 19:44:40.674543,6,,"Invalid Currency, Large Cross-Border Transaction"
595,75808.82643539048,False,14588.902911539351,14588.902911539351,USD,India,2025-01-19 19:44:40.674543,4,,Large Cross-Border Transaction
205,22437.22426809332,False,11505.460863441705,11505.460863441705,EUR,India,2024-06-16 19:44:40.674543,4,,Large Cross-Border Transaction
656,56527.62921293538,False,4144.2896837365915,4144.2896837365915,USD,UK,2025-03-09 19:44:40.674543,1,,Low Risk
279,96268.5766263247,False,10094.074273970415,10094.074273970415,GBP,UK,2025-02-23 19:44:40.674543,1,,Low Risk
395,1198.4832829821996,False,6250.672834016897,6250.672834016897,USD,USA,2024-11-01 19:44:40.674543,1,,Low Risk
472,81725.49988783307,False,8555.055898052115,8555.055898052115,EUR,Japan,2024-12-05 19:44:40.674543,1,,Low Risk
377,69070.44338007359,False,12907.919331134832,12907.919331134832,INR,France,2024-06-06 19:44:40.674543,4,,Large Cross-Border Transaction
694,36371.921410223644,False,14906.842706389782,14906.842706389782,EUR,Afghanistan,2025-01-04 19:44:40.674543,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
970,52498.68781806844,False,4652.171571117849,4652.171571117849,JPY,France,2024-07-19 19:44:40.674543,1,,Low Risk
325,54315.33870750902,False,8112.453959332597,8112.453959332597,EUR,India,2025-03-11 19:44:40.674543,1,,Low Risk
12,1644.115991233856,False,5390.539804122667,5390.539804122667,GBP,India,2024-09-20 19:44:40.674543,1,,Low Risk
292,21572.5438212166,False,3980.6459610987636,3980.6459610987636,CAD,Germany,2024-05-10 19:44:40.674543,1,,Low Risk
57,94029.00111835326,False,15669.91052771681,15803.976514595488,GBP,USA,2024-03-27 19:44:40.674543,1,,Low Risk
154,54967.743804141435,False,18185.96136179548,18361.345789006107,GBP,Canada,2024-05-31 19:44:40.674543,4,,Large Cross-Border Transaction
604,42768.068083763006,True,7410.941391834689,7410.941391834689,USD,India,2024-07-26 19:44:40.674543,1,,Low Risk
464,81476.01455111508,False,15028.0656982316,15028.0656982316,GBP,Afghanistan,2024-07-03 19:44:40.674543,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
962,38878.17562803154,False,17940.93583439458,17940.93583439458,EUR,Japan,2024-04-22 19:44:40.674543,4,,Large Cross-Border Transaction
602,37620.73696873041,False,16924.02296849933,16936.232901940453,CHF,North Korea,2024-03-11 19:44:40.674543,10,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, High-Risk Country Transaction, Transaction Older Than 1 Year, Large Cross-Border Transaction"
516,4740.3962307277725,False,3664.439636899126,3664.439636899126,CAD,Japan,2025-01-09 19:44:40.674543,1,,Low Risk
733,17314.75513304282,False,19126.274711452093,19126.274711452093,CHF,India,2025-01-14 19:44:40.674543,6,,"Invalid Currency, Large Cross-Border Transaction"
656,75808.82643539048,False,7539.762044184955,7539.762044184955,AUD,Australia,2024-06-09 19:44:40.674543,3,,Invalid Currency
22,87688.88711249876,False,6791.420816864988,6795.592395794393,INR,USA,2024-05-01 19:44:40.674543,1,,Low Risk
704,73533.5972760082,False,1258.0022322828288,1258.0022322828288,AUD,USA,2024-08-15 19:44:40.674543,3,,Invalid Currency
107,26593.71653140437,False,9728.611345556612,9728.611345556612,GBP,USA,2025-02-04 19:44:40.674543,1,,Low Risk
326,77022.35595455123,False,2189.1821766621647,2189.1821766621647,CHF,Japan,2025-01-24 19:44:40.674543,3,,Invalid Currency
732,17793.35687276419,False,4978.311020339245,4978.311020339245,EUR,India,2025-02-27 19:44:40.674543,1,,Low Risk
907,19659.534365450716,False,6345.683009127955,6345.683009127955,USD,UK,2024-06-06 19:44:40.674543,1,,Low Risk
426,4791.900080827999,False,16178.438206598765,16188.786384149123,USD,Australia,2024-05-08 19:44:40.674543,4,,Large Cross-Border Transaction
239,34273.96669671916,False,17511.01812141397,17646.20530485297,INR,Germany,2025-02-27 19:44:40.674543,1,,Low Risk
341,12064.236968743196,False,6056.301686054779,6056.301686054779,INR,Russia,2025-01-18 19:44:40.674543,4,,High-Risk Country Transaction
730,82991.20619034945,False,17175.375443679033,17180.697862078545,EUR,Russia,2024-07-11 19:44:40.674543,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
39,12064.236968743196,False,17146.046438022124,17146.046438022124,INR,India,2024-10-26 19:44:40.674543,4,,Large Cross-Border Transaction
757,77247.25245273608,False,15295.372498193621,15295.372498193621,CHF,Canada,2024-11-27 19:44:40.674543,6,,"Invalid Currency, Large Cross-Border Transaction"
943,75021.05099287786,False,2942.435329163479,2942.435329163479,CHF,Germany,2024-12-15 19:44:40.674543,3,,Invalid Currency
662,33865.716169468426,False,13809.553709545573,13809.553709545573,INR,Russia,2024-07-27 19:44:40.674543,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
30,72636.5242388939,False,18901.03105096557,18901.03105096557,USD,UK,2024-06-13 19:44:40.674543,1,,Low Risk
414,36303.150521751646,False,13653.98417055547,13653.98417055547,EUR,Germany,2024-05-27 19:44:40.674543,1,,Low Risk
161,27931.174869292667,False,6639.020813665601,6639.020813665601,CAD,UK,2024-12-20 19:44:40.674543,1,,Low Risk
616,73776.37468616386,False,10016.580555442317,10016.580555442317,INR,Australia,2025-01-17 19:44:40.674543,4,,Large Cross-Border Transaction
670,57049.11089192756,False,12918.043616587562,12918.043616587562,EUR,India,2024-03-13 19:44:40.674543,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
933,32145.92849067641,False,10216.302470482786,10216.302470482786,GBP,Australia,2024-09-30 19:44:40.674543,4,,Large Cross-Border Transaction
309,15275.079081878206,True,2407.8593052020865,2407.8593052020865,USD,France,2024-05-17 19:44:40.674543,1,,Low Risk
414,76972.3440258745,False,6248.160252593892,6248.160252593892,CAD,UK,2024-03-12 19:44:40.674543,3,,Transaction Older Than 1 Year
922,29429.825242022886,False,16049.896650767114,16049.896650767114,CHF,Syria,2024-07-31 19:44:40.674543,6,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, Large Cross-Border Transaction"
134,99971.79556128445,False,17229.746741449395,17355.16332632406,USD,Canada,2024-10-07 19:44:40.674543,4,,Large Cross-Border Transaction
566,98665.29389226742,False,2754.627653984249,2754.627653984249,USD,France,2024-07-29 19:44:40.674543,1,,Low Risk
952,88781.64785755414,False,19048.211180450504,19120.88563346397,CHF,Australia,2025-03-16 19:44:40.674543,6,,"Invalid Currency, Large Cross-Border Transaction"
900,51927.183112162274,False,6583.164130793701,6583.164130793701,JPY,UK,2024-05-17 19:44:40.674543,1,,Low Risk
335,33726.76739157266,False,13249.651637227093,13325.406053154155,EUR,UK,2025-02-08 19:44:40.674543,1,,Low Risk
36,16345.43224055464,False,15038.984667674056,15173.11271895238,CHF,France,2024-06-20 19:44:40.674543,6,,"Invalid Currency, Large Cross-Border Transaction"
831,94730.13288064748,False,16240.80523041129,16240.80523041129,GBP,Germany,2024-04-17 19:44:40.674543,1,,Low Risk
643,99006.3796254159,False,18915.536547496344,18915.536547496344,INR,Germany,2024-10-21 19:44:40.674543,1,,Low Risk
825,8441.72159819701,False,6265.261765096164,6265.261765096164,GBP,North Korea,2025-02-08 19:44:40.674543,4,,High-Risk Country Transaction
80,8267.727291692303,False,17171.544026485575,17171.544026485575,EUR,Canada,2024-08-22 19:44:40.674543,4,,Large Cross-Border Transaction
784,90765.89074521669,False,2642.421199689779,2642.421199689779,CHF,France,2024-09-03 19:44:40.674543,3,,Invalid Currency
936,62326.75853431813,False,14103.76771800832,14103.76771800832,USD,India,2024-03-05 19:44:40.674543,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
437,45298.70766165607,False,14842.134812984577,14911.272740624669,CHF,Syria,2024-10-19 19:44:40.674543,6,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, Large Cross-Border Transaction"
987,52321.00965526121,False,13557.687591614396,13557.687591614396,JPY,UK,2024-08-15 19:44:40.674543,1,,Low Risk
120,83905.91883594882,False,5053.771575341708,5053.771575341708,EUR,Iran,2024-10-21 19:44:40.674543,4,,High-Risk Country Transaction
134,15686.262180199408,False,17462.132508833914,17462.132508833914,CAD,Australia,2025-02-15 19:44:40.674543,4,,Large Cross-Border Transaction
405,96248.48476471691,False,3385.4806827741963,3385.4806827741963,CAD,UK,2024-08-09 19:44:40.674543,1,,Low Risk
717,31965.665466346753,False,1082.1594825014085,1082.1594825014085,EUR,Japan,2024-05-05 19:44:40.674543,1,,Low Risk
265,43222.78866834497,False,14352.125162332124,14352.125162332124,INR,France,2024-11-22 19:44:40.674543,4,,Large Cross-Border Transaction
233,90656.56388535823,False,9514.759547502346,9514.759547502346,GBP,India,2025-03-14 19:44:40.674543,1,,Low Risk
447,41882.479325432825,False,16983.469418973935,16983.469418973935,GBP,Germany,2024-04-18 19:44:40.674543,1,,Low Risk
427,-3641.7900857215704,False,7674.108849754596,7674.108849754596,INR,Canada,2024-04-22 19:44:40.674543,4,,Unauthorized Overdraft
968,25862.979774776908,False,3373.888984269179,3406.0431725744447,JPY,India,2024-09-23 19:44:40.674543,1,,Low Risk
28,87746.20140276001,False,16730.479427472696,16894.42725686101,USD,France,2025-03-02 19:44:40.674543,4,,Large Cross-Border Transaction
301,64238.961450813345,False,10982.703536485033,11031.506931148446,AUD,Iran,2024-06-24 19:44:40.674543,9,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, High-Risk Country Transaction, Large Cross-Border Transaction"
570,61623.424795416424,False,3792.0238898831944,3792.0238898831944,AUD,North Korea,2024-09-10 19:44:40.674543,3,,Invalid Currency
979,4740.3962307277725,False,14410.476131743051,14410.476131743051,USD,France,2025-02-25 19:44:40.674543,4,,Large Cross-Border Transaction
29,39877.05248973524,False,10227.161633405116,10227.161633405116,CAD,Afghanistan,2024-06-11 19:44:40.674543,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
863,11094.187260314908,False,12090.216514983993,12090.216514983993,JPY,USA,2024-12-15 19:44:40.674543,1,,Low Risk
377,96325.93169011707,False,9223.357780749571,9223.357780749571,INR,USA,2024-08-16 19:44:40.674543,1,,Low Risk
950,86859.95079220149,False,16575.892586521946,16575.892586521946,AUD,Japan,2024-04-30 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
313,28168.222640263808,False,16592.958686504167,16729.74896128202,EUR,Australia,2024-02-18 19:44:40.675542,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
33,28065.39630489969,False,14190.68254826948,14190.68254826948,CHF,Australia,2024-06-23 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
454,53308.464918856815,False,2116.973534155281,2116.973534155281,GBP,France,2024-02-24 19:44:40.675542,3,,Transaction Older Than 1 Year
960,87002.64657000662,False,16778.688699462335,16778.688699462335,CHF,UK,2024-06-08 19:44:40.675542,3,,Invalid Currency
620,-1801.9822986683291,False,13423.549480852867,13469.99751245598,EUR,UK,2025-01-16 19:44:40.675542,4,,Unauthorized Overdraft
900,82277.79600989986,False,13943.513078425947,13943.513078425947,GBP,Iran,2024-05-12 19:44:40.675542,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
501,66387.38346446939,False,7266.026979673394,7266.026979673394,EUR,North Korea,2024-12-02 19:44:40.675542,4,,High-Risk Country Transaction
272,-3821.0514858480224,False,17586.798327578563,17586.798327578563,INR,Australia,2024-08-23 19:44:40.675542,7,,"Unauthorized Overdraft, Large Cross-Border Transaction"
501,29515.44431775161,False,14510.1782886948,14594.390832729243,INR,Australia,2024-10-03 19:44:40.675542,4,,Large Cross-Border Transaction
899,81819.67511565707,False,2260.6834259185975,2260.6834259185975,JPY,Australia,2024-04-18 19:44:40.675542,1,,Low Risk
857,60710.833133647306,True,8161.482907779192,8169.182063811384,EUR,Germany,2024-03-22 19:44:40.675542,3,,Transaction Older Than 1 Year
703,29385.458253075223,False,17728.743435583234,17728.743435583234,EUR,France,2025-01-23 19:44:40.675542,4,,Large Cross-Border Transaction
593,56874.02947321362,False,953.4620669306062,953.4620669306062,JPY,India,2025-02-21 19:44:40.675542,1,,Low Risk
918,35661.670597261036,False,19228.71822664457,19228.71822664457,JPY,Canada,2024-06-29 19:44:40.675542,4,,Large Cross-Border Transaction
82,14574.997721913187,False,13586.45974070806,13586.45974070806,CHF,USA,2024-03-13 19:44:40.675542,5,,"Invalid Currency, Transaction Older Than 1 Year"
608,35661.670597261036,False,12631.205793091098,12631.205793091098,INR,Syria,2024-10-20 19:44:40.675542,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
146,77022.35595455123,False,5418.479537194948,5418.479537194948,CHF,Iran,2024-04-07 19:44:40.675542,6,,"Invalid Currency, High-Risk Country Transaction"
569,11572.198791446433,False,4983.34785689615,4983.34785689615,INR,Germany,2025-03-21 19:44:40.675542,1,,Low Risk
730,45967.662048202306,False,18841.743807577022,18841.743807577022,CHF,Australia,2024-10-05 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
754,16510.153213306196,False,5972.4663601401135,5972.4663601401135,CAD,Syria,2024-08-21 19:44:40.675542,1,,Low Risk
921,1314.2320215126524,False,15512.350881412798,15512.350881412798,EUR,USA,2024-07-15 19:44:40.675542,1,,Low Risk
284,8940.400954986757,False,7868.504746159512,7868.504746159512,CHF,Canada,2025-02-20 19:44:40.675542,3,,Invalid Currency
680,49686.98809540351,False,2793.6888749862323,2793.6888749862323,CHF,France,2024-05-08 19:44:40.675542,3,,Invalid Currency
919,69846.35523057255,False,224.1988009302254,224.1988009302254,INR,France,2024-09-21 19:44:40.675542,1,,Low Risk
136,73226.19478695937,False,10889.704166934864,10925.932738040612,AUD,Iran,2024-03-15 19:44:40.675542,10,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, High-Risk Country Transaction, Transaction Older Than 1 Year, Large Cross-Border Transaction"
653,-3568.3919764258667,False,19515.818582793163,19668.399656867507,INR,Japan,2024-09-15 19:44:40.675542,7,,"Unauthorized Overdraft, Large Cross-Border Transaction"
172,51931.921906894604,False,7389.032514245998,7389.032514245998,EUR,USA,2024-08-22 19:44:40.675542,1,,Low Risk
889,51447.5499670651,False,7150.274756520967,7194.705519829344,JPY,USA,2024-11-16 19:44:40.675542,1,,Low Risk
559,23184.372179148333,False,6888.391440810347,6888.391440810347,EUR,USA,2024-06-04 19:44:40.675542,1,,Low Risk
10,60710.833133647306,False,10415.67130772412,10415.67130772412,AUD,France,2024-05-31 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
297,11572.198791446433,False,8818.891019651628,8818.891019651628,USD,India,2025-02-28 19:44:40.675542,1,,Low Risk
707,13968.834547676073,False,17599.49338827302,17599.49338827302,EUR,Germany,2025-03-05 19:44:40.675542,1,,Low Risk
330,14951.406502535985,False,10115.36062655257,10115.36062655257,USD,Australia,2025-01-03 19:44:40.675542,4,,Large Cross-Border Transaction
433,55430.043011691945,False,10160.07918538949,10160.07918538949,CHF,India,2025-02-17 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
448,-420.29417206548766,False,2776.0481784639264,2776.0481784639264,EUR,Germany,2024-12-06 19:44:40.675542,4,,Unauthorized Overdraft
15,-2303.725228007646,False,19654.963422798613,19654.963422798613,AUD,Australia,2024-05-22 19:44:40.675542,9,,"Unauthorized Overdraft, Invalid Currency, Large Cross-Border Transaction"
216,51447.5499670651,True,5006.958088467905,5006.958088467905,USD,India,2024-09-05 19:44:40.675542,1,,Low Risk
701,63267.35247629859,False,1476.5477085174573,1476.5477085174573,USD,France,2024-09-13 19:44:40.675542,1,,Low Risk
253,60656.84598164292,False,13266.293517014425,13266.293517014425,AUD,Japan,2024-08-03 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
330,88732.55298337502,False,11911.373739435885,11935.843743219071,EUR,Australia,2025-01-20 19:44:40.675542,4,,Large Cross-Border Transaction
564,17412.102575077493,False,8308.761623314987,8324.54108913177,CAD,Afghanistan,2025-02-09 19:44:40.675542,1,,Low Risk
981,98690.00496639167,False,8449.622755274755,8492.007502931165,INR,France,2025-02-27 19:44:40.675542,1,,Low Risk
430,33416.5672519453,False,15703.42778171816,15777.638899337735,GBP,France,2024-10-11 19:44:40.675542,4,,Large Cross-Border Transaction
59,98622.45337351233,False,3922.2956755919845,3922.2956755919845,INR,France,2024-09-21 19:44:40.675542,1,,Low Risk
176,86192.38353925038,False,16406.863845708347,16406.863845708347,USD,USA,2024-04-24 19:44:40.675542,1,,Low Risk
374,59548.28527695546,False,12978.454806761412,12978.454806761412,CHF,Canada,2024-12-18 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
998,79961.09885101336,False,8385.205777852692,8385.205777852692,EUR,Japan,2024-12-30 19:44:40.675542,1,,Low Risk
295,44655.976718499776,False,9165.992045511533,9165.992045511533,EUR,UK,2024-12-20 19:44:40.675542,1,,Low Risk
638,49430.18007680264,False,5140.377671650055,5140.377671650055,CHF,France,2024-06-18 19:44:40.675542,3,,Invalid Currency
554,94733.60562722036,False,15044.765510612526,15044.765510612526,EUR,USA,2024-12-08 19:44:40.675542,1,,Low Risk
307,7211.745981176876,False,10262.366098682302,10262.366098682302,EUR,France,2024-12-28 19:44:40.675542,4,,Large Cross-Border Transaction
818,65903.49379873261,False,6423.882309569373,6438.866409175434,CAD,UK,2025-01-21 19:44:40.675542,1,,Low Risk
348,55587.62738970248,False,11925.041814061395,11925.041814061395,GBP,USA,2024-08-27 19:44:40.675542,1,,Low Risk
361,18274.620236477585,False,19914.731696505947,19914.731696505947,JPY,Iran,2024-10-16 19:44:40.675542,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
766,34632.16160405394,False,8710.892970334511,8710.892970334511,USD,Syria,2025-01-13 19:44:40.675542,1,,Low Risk
66,84937.41870836838,False,18414.621101564604,18414.621101564604,GBP,Germany,2024-07-04 19:44:40.675542,1,,Low Risk
937,85855.43390911688,False,6906.886630092076,6906.886630092076,INR,Canada,2024-04-16 19:44:40.675542,1,,Low Risk
570,-4908.355743436508,False,1104.1068114304678,1114.6309325046416,JPY,Germany,2024-08-01 19:44:40.675542,4,,Unauthorized Overdraft
639,15419.805171296412,False,4092.7997063048933,4092.7997063048933,JPY,Canada,2024-03-18 19:44:40.675542,3,,Transaction Older Than 1 Year
516,36161.29230430868,False,8379.715915120407,8393.667359927767,CHF,France,2024-11-04 19:44:40.675542,3,,Invalid Currency
235,41000.224053904916,False,4400.502222605434,4400.502222605434,EUR,Germany,2024-06-16 19:44:40.675542,1,,Low Risk
433,-2303.725228007646,False,14.538493982928195,14.538493982928195,GBP,India,2024-04-22 19:44:40.675542,4,,Unauthorized Overdraft
387,97442.04128585003,True,18300.88073957307,18300.88073957307,CHF,UK,2024-08-04 19:44:40.675542,3,,Invalid Currency
32,54315.33870750902,False,16879.14943050627,16879.14943050627,INR,USA,2024-03-22 19:44:40.675542,3,,Transaction Older Than 1 Year
687,29429.825242022886,False,14848.421707424073,14848.421707424073,EUR,India,2024-03-28 19:44:40.675542,4,,Large Cross-Border Transaction
574,44899.707645634146,False,3364.6137669641125,3391.5120839481633,EUR,Australia,2025-01-31 19:44:40.675542,1,,Low Risk
226,91101.62573093486,False,2416.067888437621,2416.067888437621,AUD,Canada,2024-07-27 19:44:40.675542,3,,Invalid Currency
144,2344.683901179728,False,1361.4189419529391,1361.4189419529391,AUD,France,2025-03-04 19:44:40.675542,3,,Invalid Currency
452,60995.4769645917,False,14483.343483570696,14483.343483570696,AUD,Canada,2024-09-26 19:44:40.675542,6,,"Invalid Currency, Large Cross-Border Transaction"
18,91493.10551670319,False,18576.871134150828,18702.32289831085,CAD,France,2024-08-26 19:44:40.675542,4,,Large Cross-Border Transaction
732,31241.03457277527,False,8616.411060051609,8616.411060051609,CHF,France,2024-03-01 19:44:40.675542,5,,"Invalid Currency, Transaction Older Than 1 Year"
746,28069.91145666239,True,2391.622033201003,2391.622033201003,USD,Canada,2024-11-12 19:44:40.675542,1,,Low Risk
390,49430.18007680264,False,10252.73248643481,10312.247506391253,JPY,Canada,2024-08-04 19:44:40.675542,4,,Large Cross-Border Transaction
747,24392.901880845464,False,6983.1498300980165,6983.1498300980165,INR,India,2024-03-04 19:44:40.675542,3,,Transaction Older Than 1 Year
362,24848.32585116563,True,7502.750237756454,7502.750237756454,JPY,India,2024-12-21 19:44:40.675542,1,,Low Risk
321,12064.236968743196,False,12430.399176872588,12430.399176872588,GBP,Japan,2025-02-20 19:44:40.676541,4,,Large Cross-Border Transaction
592,1018.7854565013018,False,14377.175084111424,14425.829700532275,USD,France,2024-03-26 19:44:40.676541,4,,Large Cross-Border Transaction
293,17250.76065624552,False,2220.965941474485,2220.965941474485,EUR,Japan,2024-07-17 19:44:40.676541,1,,Low Risk
73,-4541.5435213876135,False,721.448713821463,721.448713821463,USD,Canada,2024-11-19 19:44:40.676541,4,,Unauthorized Overdraft
959,17171.669980267576,False,19886.66275068744,19886.66275068744,EUR,France,2024-03-19 19:44:40.676541,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
849,-2844.8240989630253,False,4662.239694821881,4664.219907699522,CHF,North Korea,2024-11-07 19:44:40.676541,6,,"Unauthorized Overdraft, Invalid Currency"
100,35661.670597261036,False,1086.072192920097,1086.072192920097,AUD,India,2024-06-23 19:44:40.676541,3,,Invalid Currency
482,45508.652370300544,False,3805.6078286274405,3809.9783847306057,USD,North Korea,2024-04-02 19:44:40.676541,1,,Low Risk
256,32145.92849067641,False,788.7673485057998,788.7673485057998,EUR,India,2024-12-13 19:44:40.676541,1,,Low Risk
315,94616.93466714991,False,7842.299783397261,7842.299783397261,JPY,Afghanistan,2024-08-16 19:44:40.676541,1,,Low Risk
863,77114.1291542076,False,16050.011671181972,16050.011671181972,AUD,Australia,2024-12-09 19:44:40.676541,6,,"Invalid Currency, Large Cross-Border Transaction"
162,98622.45337351233,False,6831.476550656835,6831.476550656835,AUD,Afghanistan,2024-05-26 19:44:40.676541,3,,Invalid Currency
293,-662.3674721591656,False,8889.226303498548,8889.226303498548,AUD,UK,2024-12-16 19:44:40.676541,6,,"Unauthorized Overdraft, Invalid Currency"
